Statistic Label,CensusYear,Sex,Single Year of Age,County and City,UNIT,VALUE
Population,2022,Female,88 years,South Dublin,Number,241
Population,2022,Female,89 years,South Dublin,Number,188
Population,2022,Female,90 years,South Dublin,Number,168
Population,2022,Female,91 years,South Dublin,Number,119
Population,2022,Female,92 years,South Dublin,Number,96
Population,2022,Female,93 years,South Dublin,Number,84
Population,2022,Female,94 years,South Dublin,Number,72
Population,2022,Female,95 years,South Dublin,Number,40
Population,2022,Female,96 years,South Dublin,Number,34
Population,2022,Female,97 years,South Dublin,Number,29
Population,2022,Female,98 years,South Dublin,Number,13
Population,2022,Female,99 years,South Dublin,Number,10
Population,2022,Female,100 years and over,South Dublin,Number,29
Population,2011,Male,60 years,Tipperary,Number,873
Population,2011,Male,61 years,Tipperary,Number,904
Population,2011,Male,62 years,Tipperary,Number,870
Population,2011,Male,63 years,Tipperary,Number,849
Population,2011,Male,64 years,Tipperary,Number,777
Population,2011,Male,65 years,Tipperary,Number,777
Population,2011,Male,66 years,Tipperary,Number,721
Population,2011,Male,67 years,Tipperary,Number,671
Population,2011,Male,68 years,Tipperary,Number,621
Population,2011,Male,69 years,Tipperary,Number,540
Population,2011,Male,70 years,Tipperary,Number,546
Population,2011,Male,71 years,Tipperary,Number,541
Population,2011,Male,72 years,Tipperary,Number,496
Population,2011,Male,73 years,Tipperary,Number,467
Population,2011,Male,74 years,Tipperary,Number,461
Population,2011,Male,75 years,Tipperary,Number,456
Population,2011,Male,76 years,Tipperary,Number,392
Population,2011,Male,77 years,Tipperary,Number,390
Population,2011,Male,78 years,Tipperary,Number,371
Population,2011,Male,79 years,Tipperary,Number,341
Population,2011,Male,80 years,Tipperary,Number,337
Population,2011,Male,81 years,Tipperary,Number,295
Population,2011,Male,82 years,Tipperary,Number,228
Population,2011,Male,83 years,Tipperary,Number,203
Population,2011,Male,84 years,Tipperary,Number,197
Population,2011,Male,85 years,Tipperary,Number,154
Population,2011,Male,86 years,Tipperary,Number,143
Population,2011,Male,87 years,Tipperary,Number,115
Population,2011,Male,88 years,Tipperary,Number,97
Population,2011,Male,89 years,Tipperary,Number,55
Population,2011,Male,90 years,Tipperary,Number,68
Population,2011,Male,91 years,Tipperary,Number,45
Population,2011,Male,92 years,Tipperary,Number,29
Population,2011,Male,93 years,Tipperary,Number,28
Population,2011,Male,94 years,Tipperary,Number,13
Population,2011,Male,95 years,Tipperary,Number,6
Population,2011,Male,96 years,Tipperary,Number,6
Population,2011,Male,97 years,Tipperary,Number,7
Population,2011,Male,98 years,Tipperary,Number,2
Population,2011,Male,99 years,Tipperary,Number,1
Population,2011,Male,100 years and over,Tipperary,Number,0
Population,2011,Female,60 years,Tipperary,Number,835
Population,2011,Female,61 years,Tipperary,Number,817
Population,2011,Female,62 years,Tipperary,Number,819
Population,2011,Female,63 years,Tipperary,Number,854
Population,2011,Female,64 years,Tipperary,Number,807
Population,2011,Female,65 years,Tipperary,Number,743
Population,2011,Female,66 years,Tipperary,Number,721
Population,2011,Female,67 years,Tipperary,Number,699
Population,2011,Female,68 years,Tipperary,Number,604
Population,2011,Female,69 years,Tipperary,Number,563
Population,2011,Female,70 years,Tipperary,Number,508
Population,2011,Female,71 years,Tipperary,Number,541
Population,2011,Female,72 years,Tipperary,Number,548
Population,2011,Female,73 years,Tipperary,Number,488
Population,2011,Female,74 years,Tipperary,Number,457
Population,2011,Female,75 years,Tipperary,Number,481
Population,2011,Female,76 years,Tipperary,Number,472
Population,2011,Female,77 years,Tipperary,Number,461
Population,2011,Female,78 years,Tipperary,Number,427
Population,2011,Female,79 years,Tipperary,Number,385
Population,2011,Female,80 years,Tipperary,Number,390
Population,2011,Female,81 years,Tipperary,Number,376
Population,2011,Female,82 years,Tipperary,Number,310
Population,2011,Female,83 years,Tipperary,Number,315
Population,2011,Female,84 years,Tipperary,Number,306
Population,2011,Female,85 years,Tipperary,Number,275
Population,2011,Female,86 years,Tipperary,Number,224
Population,2011,Female,87 years,Tipperary,Number,248
Population,2011,Female,88 years,Tipperary,Number,169
Population,2011,Female,89 years,Tipperary,Number,158
Population,2011,Female,90 years,Tipperary,Number,125
Population,2011,Female,91 years,Tipperary,Number,116
Population,2011,Female,92 years,Tipperary,Number,90
Population,2011,Female,93 years,Tipperary,Number,47
Population,2011,Female,94 years,Tipperary,Number,32
Population,2011,Female,95 years,Tipperary,Number,28
Population,2011,Female,96 years,Tipperary,Number,25
Population,2011,Female,97 years,Tipperary,Number,20
Population,2011,Female,98 years,Tipperary,Number,7
Population,2011,Female,99 years,Tipperary,Number,4
Population,2011,Female,100 years and over,Tipperary,Number,13
Population,2016,Male,60 years,Tipperary,Number,964
Population,2016,Male,61 years,Tipperary,Number,926
Population,2016,Male,62 years,Tipperary,Number,926
Population,2016,Male,63 years,Tipperary,Number,889
Population,2016,Male,64 years,Tipperary,Number,866
Population,2016,Male,65 years,Tipperary,Number,818
Population,2016,Male,66 years,Tipperary,Number,827
Population,2016,Male,67 years,Tipperary,Number,824
Population,2016,Male,68 years,Tipperary,Number,799
Population,2016,Male,69 years,Tipperary,Number,703
Population,2016,Male,70 years,Tipperary,Number,717
Population,2016,Male,71 years,Tipperary,Number,677
Population,2016,Male,72 years,Tipperary,Number,611
Population,2016,Male,73 years,Tipperary,Number,580
Population,2016,Male,74 years,Tipperary,Number,468
Population,2016,Male,75 years,Tipperary,Number,456
Population,2016,Male,76 years,Tipperary,Number,459
Population,2016,Male,77 years,Tipperary,Number,436
Population,2016,Male,78 years,Tipperary,Number,387
Population,2016,Male,79 years,Tipperary,Number,346
Population,2016,Male,80 years,Tipperary,Number,351
Population,2016,Male,81 years,Tipperary,Number,325
Population,2016,Male,82 years,Tipperary,Number,295
Population,2016,Male,83 years,Tipperary,Number,252
Population,2016,Male,84 years,Tipperary,Number,234
Population,2016,Male,85 years,Tipperary,Number,224
Population,2016,Male,86 years,Tipperary,Number,171
Population,2016,Male,87 years,Tipperary,Number,134
Population,2016,Male,88 years,Tipperary,Number,103
Population,2016,Male,89 years,Tipperary,Number,85
Population,2016,Male,90 years,Tipperary,Number,55
Population,2016,Male,91 years,Tipperary,Number,46
Population,2016,Male,92 years,Tipperary,Number,38
Population,2016,Male,93 years,Tipperary,Number,28
Population,2016,Male,94 years,Tipperary,Number,16
Population,2016,Male,95 years,Tipperary,Number,16
Population,2016,Male,96 years,Tipperary,Number,9
Population,2016,Male,97 years,Tipperary,Number,9
Population,2016,Male,98 years,Tipperary,Number,6
Population,2016,Male,99 years,Tipperary,Number,5
Population,2016,Male,100 years and over,Tipperary,Number,2
Population,2016,Female,60 years,Tipperary,Number,896
Population,2016,Female,61 years,Tipperary,Number,912
Population,2016,Female,62 years,Tipperary,Number,840
Population,2016,Female,63 years,Tipperary,Number,858
Population,2016,Female,64 years,Tipperary,Number,837
Population,2016,Female,65 years,Tipperary,Number,791
Population,2016,Female,66 years,Tipperary,Number,777
Population,2016,Female,67 years,Tipperary,Number,778
Population,2016,Female,68 years,Tipperary,Number,844
Population,2016,Female,69 years,Tipperary,Number,748
Population,2016,Female,70 years,Tipperary,Number,712
Population,2016,Female,71 years,Tipperary,Number,682
Population,2016,Female,72 years,Tipperary,Number,640
Population,2016,Female,73 years,Tipperary,Number,583
Population,2016,Female,74 years,Tipperary,Number,501
Population,2016,Female,75 years,Tipperary,Number,465
Population,2016,Female,76 years,Tipperary,Number,506
Population,2016,Female,77 years,Tipperary,Number,482
Population,2016,Female,78 years,Tipperary,Number,423
Population,2016,Female,79 years,Tipperary,Number,424
Population,2016,Female,80 years,Tipperary,Number,399
Population,2016,Female,81 years,Tipperary,Number,401
Population,2016,Female,82 years,Tipperary,Number,373
Population,2016,Female,83 years,Tipperary,Number,342
Population,2016,Female,84 years,Tipperary,Number,293
Population,2016,Female,85 years,Tipperary,Number,299
Population,2016,Female,86 years,Tipperary,Number,252
Population,2016,Female,87 years,Tipperary,Number,212
Population,2016,Female,88 years,Tipperary,Number,183
Population,2016,Female,89 years,Tipperary,Number,172
Population,2016,Female,90 years,Tipperary,Number,134
Population,2016,Female,91 years,Tipperary,Number,110
Population,2016,Female,92 years,Tipperary,Number,112
Population,2016,Female,93 years,Tipperary,Number,57
Population,2016,Female,94 years,Tipperary,Number,62
Population,2016,Female,95 years,Tipperary,Number,40
Population,2016,Female,96 years,Tipperary,Number,30
Population,2016,Female,97 years,Tipperary,Number,27
Population,2016,Female,98 years,Tipperary,Number,16
Population,2016,Female,99 years,Tipperary,Number,7
Population,2016,Female,100 years and over,Tipperary,Number,9
Population,2022,Male,60 years,Tipperary,Number,998
Population,2022,Male,61 years,Tipperary,Number,1097
Population,2022,Male,62 years,Tipperary,Number,958
Population,2022,Male,63 years,Tipperary,Number,939
Population,2022,Male,64 years,Tipperary,Number,997
Population,2022,Male,65 years,Tipperary,Number,960
Population,2022,Male,66 years,Tipperary,Number,948
Population,2022,Male,67 years,Tipperary,Number,908
Population,2022,Male,68 years,Tipperary,Number,915
Population,2022,Male,69 years,Tipperary,Number,875
Population,2022,Male,70 years,Tipperary,Number,805
Population,2022,Male,71 years,Tipperary,Number,780
Population,2022,Male,72 years,Tipperary,Number,789
Population,2022,Male,73 years,Tipperary,Number,724
Population,2022,Male,74 years,Tipperary,Number,700
Population,2022,Male,75 years,Tipperary,Number,626
Population,2022,Male,76 years,Tipperary,Number,627
Population,2022,Male,77 years,Tipperary,Number,581
Population,2022,Male,78 years,Tipperary,Number,520
Population,2022,Male,79 years,Tipperary,Number,486
Population,2022,Male,80 years,Tipperary,Number,383
Population,2022,Male,81 years,Tipperary,Number,355
Population,2022,Male,82 years,Tipperary,Number,333
Population,2022,Male,83 years,Tipperary,Number,304
Population,2022,Male,84 years,Tipperary,Number,272
Population,2022,Male,85 years,Tipperary,Number,243
Population,2022,Male,86 years,Tipperary,Number,210
Population,2022,Male,87 years,Tipperary,Number,161
Population,2022,Male,88 years,Tipperary,Number,145
Population,2022,Male,89 years,Tipperary,Number,141
Population,2022,Male,90 years,Tipperary,Number,99
Population,2022,Male,91 years,Tipperary,Number,80
Population,2022,Male,92 years,Tipperary,Number,68
Population,2022,Male,93 years,Tipperary,Number,45
Population,2022,Male,94 years,Tipperary,Number,28
Population,2022,Male,95 years,Tipperary,Number,21
Population,2022,Male,96 years,Tipperary,Number,7
Population,2022,Male,97 years,Tipperary,Number,6
Population,2022,Male,98 years,Tipperary,Number,5
Population,2022,Male,99 years,Tipperary,Number,5
Population,2022,Male,100 years and over,Tipperary,Number,4
Population,2022,Female,60 years,Tipperary,Number,1055
Population,2022,Female,61 years,Tipperary,Number,1030
Population,2022,Female,62 years,Tipperary,Number,987
Population,2022,Female,63 years,Tipperary,Number,930
Population,2022,Female,64 years,Tipperary,Number,974
Population,2022,Female,65 years,Tipperary,Number,915
Population,2022,Female,66 years,Tipperary,Number,886
Population,2022,Female,67 years,Tipperary,Number,896
Population,2022,Female,68 years,Tipperary,Number,823
Population,2022,Female,69 years,Tipperary,Number,848
Population,2022,Female,70 years,Tipperary,Number,832
Population,2022,Female,71 years,Tipperary,Number,751
Population,2022,Female,72 years,Tipperary,Number,741
Population,2022,Female,73 years,Tipperary,Number,755
Population,2022,Female,74 years,Tipperary,Number,759
Population,2022,Female,75 years,Tipperary,Number,671
Population,2022,Female,76 years,Tipperary,Number,674
Population,2022,Female,77 years,Tipperary,Number,630
Population,2022,Female,78 years,Tipperary,Number,523
Population,2022,Female,79 years,Tipperary,Number,524
Population,2022,Female,80 years,Tipperary,Number,421
Population,2022,Female,81 years,Tipperary,Number,420
Population,2022,Female,82 years,Tipperary,Number,416
Population,2022,Female,83 years,Tipperary,Number,374
Population,2022,Female,84 years,Tipperary,Number,339
Population,2022,Female,85 years,Tipperary,Number,308
Population,2022,Female,86 years,Tipperary,Number,293
Population,2022,Female,87 years,Tipperary,Number,269
Population,2022,Female,88 years,Tipperary,Number,219
Population,2022,Female,89 years,Tipperary,Number,191
Population,2022,Female,90 years,Tipperary,Number,181
Population,2022,Female,91 years,Tipperary,Number,150
Population,2022,Female,92 years,Tipperary,Number,102
Population,2022,Female,93 years,Tipperary,Number,73
Population,2022,Female,94 years,Tipperary,Number,63
Population,2022,Female,95 years,Tipperary,Number,49
Population,2022,Female,96 years,Tipperary,Number,34
Population,2022,Female,97 years,Tipperary,Number,27
Population,2022,Female,98 years,Tipperary,Number,16
Population,2022,Female,99 years,Tipperary,Number,5
Population,2022,Female,100 years and over,Tipperary,Number,19
Population,2011,Male,60 years,Waterford City and County,Number,584
Population,2011,Male,61 years,Waterford City and County,Number,567
Population,2011,Male,62 years,Waterford City and County,Number,562
Population,2011,Male,63 years,Waterford City and County,Number,587
Population,2011,Male,64 years,Waterford City and County,Number,598
Population,2011,Male,65 years,Waterford City and County,Number,540
